"well.name","SampledDate","SampleNumber","ParameterName","ParameterUnits","result","Method.Detection.Limit","Reporting.limit","censoring.status","Easting","Northing"
"MW-12-1983",1993-05-18,"930719","FecalColiform","Colonies per 100 mL",1,NA,NA,"left.censored",4219118.32478316,908681.318635921
"MW-13A-1988",1993-05-18,"930726","FecalColiform","Colonies per 100 mL",1,NA,NA,"left.censored",4218304.4,910813.2
"MW-14A-1988",1993-05-18,"930727","FecalColiform","Colonies per 100 mL",1,NA,NA,"left.censored",4217622.5,910814.499999998
"MW-14B-1988",1993-05-18,"930728","FecalColiform","Colonies per 100 mL",1,NA,NA,"left.censored",4217612.9,910804.299999995
"MW-17-1988",1993-05-18,"930721","FecalColiform","Colonies per 100 mL",1,NA,NA,"left.censored",4219020.1,910332.999999999
"MW-10-1983",1993-05-18,"930720","Lead","µg/L",5,NA,NA,"left.censored",4219307.31585357,909474.081725345
"MW-12-1983",1993-05-18,"930719","Lead","µg/L",5,NA,NA,"left.censored",4219118.32478316,908681.318635921
"MW-13-1988",1993-05-18,"930725","Lead","µg/L",5,NA,NA,"left.censored",4218262.9,910814.599999998
"MW-13A-1988",1993-05-18,"930726","Lead","µg/L",5,NA,NA,"left.censored",4218304.4,910813.2
"MW-14A-1988",1993-05-18,"930727","Lead","µg/L",5,NA,NA,"left.censored",4217622.5,910814.499999998
"MW-14B-1988",1993-05-18,"930728","Lead","µg/L",5,NA,NA,"left.censored",4217612.9,910804.299999995
"MW-17-1988",1993-05-18,"930721","Lead","µg/L",5,NA,NA,"left.censored",4219020.1,910332.999999999
"MW-10-1983",1993-05-18,"930720","Nickel","µg/L",10,NA,NA,"left.censored",4219307.31585357,909474.081725345
"MW-12-1983",1993-05-18,"930719","Nickel","µg/L",10,NA,NA,"left.censored",4219118.32478316,908681.318635921
"MW-13-1988",1993-05-18,"930725","Nickel","µg/L",10,NA,NA,"left.censored",4218262.9,910814.599999998
"MW-13A-1988",1993-05-18,"930726","Nickel","µg/L",10,NA,NA,"left.censored",4218304.4,910813.2
"MW-14A-1988",1993-05-18,"930727","Nickel","µg/L",10,NA,NA,"left.censored",4217622.5,910814.499999998
"MW-14B-1988",1993-05-18,"930728","Nickel","µg/L",10,NA,NA,"left.censored",4217612.9,910804.299999995
"MW-17-1988",1993-05-18,"930721","Nickel","µg/L",10,NA,NA,"left.censored",4219020.1,910332.999999999
"MW-10-1983",1993-05-18,"930720","TotalOrganicCarbon","mg/L",2,NA,NA,"left.censored",4219307.31585357,909474.081725345
"MW-12-1983",1993-05-18,"930719","TotalOrganicCarbon","mg/L",2,NA,NA,"left.censored",4219118.32478316,908681.318635921
"MW-13-1988",1993-05-18,"930725","TotalOrganicCarbon","mg/L",2,NA,NA,"left.censored",4218262.9,910814.599999998
"MW-13A-1988",1993-05-18,"930726","TotalOrganicCarbon","mg/L",2,NA,NA,"left.censored",4218304.4,910813.2
"MW-14A-1988",1993-05-18,"930727","TotalOrganicCarbon","mg/L",2,NA,NA,"left.censored",4217622.5,910814.499999998
"MW-14B-1988",1993-05-18,"930728","TotalOrganicCarbon","mg/L",2,NA,NA,"left.censored",4217612.9,910804.299999995
"MW-17-1988",1993-05-18,"930721","TotalOrganicCarbon","mg/L",2,NA,NA,"left.censored",4219020.1,910332.999999999
"MW-13-1988",1993-05-18,"930725","TotalColiform","Colonies per 100 mL",1,NA,NA,"left.censored",4218262.9,910814.599999998
"MW-14A-1988",1993-05-18,"930727","TotalColiform","Colonies per 100 mL",1,NA,NA,"left.censored",4217622.5,910814.499999998
"MW-17-1988",1993-05-18,"930721","TotalColiform","Colonies per 100 mL",1,NA,NA,"left.censored",4219020.1,910332.999999999
"MW-10-1983",1993-05-18,"930720","Zinc","µg/L",10,NA,NA,"left.censored",4219307.31585357,909474.081725345
"MW-12-1983",1993-05-18,"930719","Zinc","µg/L",10,NA,NA,"left.censored",4219118.32478316,908681.318635921
"MW-13-1988",1993-05-18,"930725","Zinc","µg/L",10,NA,NA,"left.censored",4218262.9,910814.599999998
"MW-13A-1988",1993-05-18,"930726","Zinc","µg/L",10,NA,NA,"left.censored",4218304.4,910813.2
"MW-14A-1988",1993-05-18,"930727","Zinc","µg/L",10,NA,NA,"left.censored",4217622.5,910814.499999998
"MW-14B-1988",1993-05-18,"930728","Zinc","µg/L",10,NA,NA,"left.censored",4217612.9,910804.299999995
"MW-17-1988",1993-05-18,"930721","Zinc","µg/L",10,NA,NA,"left.censored",4219020.1,910332.999999999
"MW-10-1983",1993-05-18,"930720","Chloride","mg/L",3,NA,NA,"not.censored",4219307.31585357,909474.081725345
"MW-12-1983",1993-05-18,"930719","Chloride","mg/L",3,NA,NA,"not.censored",4219118.32478316,908681.318635921
"MW-13-1988",1993-05-18,"930725","Chloride","mg/L",3.3,NA,NA,"not.censored",4218262.9,910814.599999998
"MW-13A-1988",1993-05-18,"930726","Chloride","mg/L",3.9,NA,NA,"not.censored",4218304.4,910813.2
"MW-14A-1988",1993-05-18,"930727","Chloride","mg/L",5,NA,NA,"not.censored",4217622.5,910814.499999998
"MW-14B-1988",1993-05-18,"930728","Chloride","mg/L",8.5,NA,NA,"not.censored",4217612.9,910804.299999995
"MW-17-1988",1993-05-18,"930721","Chloride","mg/L",3.9,NA,NA,"not.censored",4219020.1,910332.999999999
"MW-10-1983",1993-05-18,"930720","Conductivity","µS/cm",204,NA,NA,"not.censored",4219307.31585357,909474.081725345
"MW-12-1983",1993-05-18,"930719","Conductivity","µS/cm",160,NA,NA,"not.censored",4219118.32478316,908681.318635921
"MW-13-1988",1993-05-18,"930725","Conductivity","µS/cm",300,NA,NA,"not.censored",4218262.9,910814.599999998
"MW-13A-1988",1993-05-18,"930726","Conductivity","µS/cm",350,NA,NA,"not.censored",4218304.4,910813.2
"MW-14A-1988",1993-05-18,"930727","Conductivity","µS/cm",340,NA,NA,"not.censored",4217622.5,910814.499999998
"MW-14B-1988",1993-05-18,"930728","Conductivity","µS/cm",640,NA,NA,"not.censored",4217612.9,910804.299999995
"MW-17-1988",1993-05-18,"930721","Conductivity","µS/cm",285,NA,NA,"not.censored",4219020.1,910332.999999999
"MW-10-1983",1993-05-18,"930720","FecalColiform","Colonies per 100 mL",312,NA,NA,"not.censored",4219307.31585357,909474.081725345
"MW-13-1988",1993-05-18,"930725","FecalColiform","Colonies per 100 mL",1,NA,NA,"not.censored",4218262.9,910814.599999998
"MW-10-1983",1993-05-18,"930720","Nitrate","mg/L",4.6,NA,NA,"not.censored",4219307.31585357,909474.081725345
"MW-12-1983",1993-05-18,"930719","Nitrate","mg/L",0.54,NA,NA,"not.censored",4219118.32478316,908681.318635921
"MW-13-1988",1993-05-18,"930725","Nitrate","mg/L",3.3,NA,NA,"not.censored",4218262.9,910814.599999998
"MW-13A-1988",1993-05-18,"930726","Nitrate","mg/L",3.4,NA,NA,"not.censored",4218304.4,910813.2
"MW-14A-1988",1993-05-18,"930727","Nitrate","mg/L",3.1,NA,NA,"not.censored",4217622.5,910814.499999998
"MW-14B-1988",1993-05-18,"930728","Nitrate","mg/L",2.3,NA,NA,"not.censored",4217612.9,910804.299999995
"MW-17-1988",1993-05-18,"930721","Nitrate","mg/L",5.3,NA,NA,"not.censored",4219020.1,910332.999999999
"MW-10-1983",1993-05-18,"930720","TotalColiform","Colonies per 100 mL",480,NA,NA,"not.censored",4219307.31585357,909474.081725345
"MW-12-1983",1993-05-18,"930719","TotalColiform","Colonies per 100 mL",3,NA,NA,"not.censored",4219118.32478316,908681.318635921
"MW-13A-1988",1993-05-18,"930726","TotalColiform","Colonies per 100 mL",1,NA,NA,"not.censored",4218304.4,910813.2
"MW-14B-1988",1993-05-18,"930728","TotalColiform","Colonies per 100 mL",1,NA,NA,"not.censored",4217612.9,910804.299999995
"MW-10-1983",1993-05-18,"930720","TotalDissolvedSolids","mg/L",144,NA,NA,"not.censored",4219307.31585357,909474.081725345
"MW-12-1983",1993-05-18,"930719","TotalDissolvedSolids","mg/L",112,NA,NA,"not.censored",4219118.32478316,908681.318635921
"MW-13-1988",1993-05-18,"930725","TotalDissolvedSolids","mg/L",218,NA,NA,"not.censored",4218262.9,910814.599999998
"MW-13A-1988",1993-05-18,"930726","TotalDissolvedSolids","mg/L",236,NA,NA,"not.censored",4218304.4,910813.2
"MW-14A-1988",1993-05-18,"930727","TotalDissolvedSolids","mg/L",236,NA,NA,"not.censored",4217622.5,910814.499999998
"MW-14B-1988",1993-05-18,"930728","TotalDissolvedSolids","mg/L",406,NA,NA,"not.censored",4217612.9,910804.299999995
"MW-17-1988",1993-05-18,"930721","TotalDissolvedSolids","mg/L",184,NA,NA,"not.censored",4219020.1,910332.999999999
"MW-10-1983",1993-05-18,"930720","WaterTableElevation","feet above mean sea level",364.92,NA,NA,"not.censored",4219307.31585357,909474.081725345
"MW-12-1983",1993-05-18,"930719","WaterTableElevation","feet above mean sea level",368.79,NA,NA,"not.censored",4219118.32478316,908681.318635921
"MW-13-1988",1993-05-18,"930725","WaterTableElevation","feet above mean sea level",361.58,NA,NA,"not.censored",4218262.9,910814.599999998
"MW-13A-1988",1993-05-18,"930726","WaterTableElevation","feet above mean sea level",360.03,NA,NA,"not.censored",4218304.4,910813.2
"MW-14A-1988",1993-05-18,"930727","WaterTableElevation","feet above mean sea level",358.87,NA,NA,"not.censored",4217622.5,910814.499999998
"MW-14B-1988",1993-05-18,"930728","WaterTableElevation","feet above mean sea level",360,NA,NA,"not.censored",4217612.9,910804.299999995
"MW-17-1988",1993-05-18,"930721","WaterTableElevation","feet above mean sea level",362.47,NA,NA,"not.censored",4219020.1,910332.999999999
"MW-11-1983",1993-05-19,"930734","Ammonia","mg/L",0.1,NA,NA,"left.censored",4217171.32647459,908754.90988973
"MW-14-1988",1993-05-19,"930731","Ammonia","mg/L",0.1,NA,NA,"left.censored",4217612.3,910814.700000002
"MW-16-1988",1993-05-19,"930735","Ammonia","mg/L",0.1,NA,NA,"left.censored",4217592.7,909113.699999994
"MW-18-1988",1993-05-19,"930739","Ammonia","mg/L",0.1,NA,NA,"left.censored",4217912.6,910783.999999998
"MW-19-1988",1993-05-19,"930740","Ammonia","mg/L",0.1,NA,NA,"left.censored",4217612.7,910364.200000005
"MW-19A-1988",1993-05-19,"930741","Ammonia","mg/L",0.1,NA,NA,"left.censored",4217612.3,910354.099999997
"MW-20-1988",1993-05-19,"930738","Ammonia","mg/L",0.1,NA,NA,"left.censored",4217582.6,909533.999999998
"MW-21-1988",1993-05-19,"930736","Ammonia","mg/L",0.1,NA,NA,"left.censored",4218063,908984.000000007
"MW-22-1988",1993-05-19,"930737","Ammonia","mg/L",0.1,NA,NA,"left.censored",4218563.1,908764.299999998
"MW-7-1983",1993-05-19,"930732","Ammonia","mg/L",0.1,NA,NA,"left.censored",4217236.22271676,910903.762697616
"MW-9-1983",1993-05-19,"930733","Ammonia","mg/L",0.1,NA,NA,"left.censored",4217197.30279145,909779.024971267
"MW-11-1983",1993-05-19,"930734","Cadmium","µg/L",1,NA,NA,"left.censored",4217171.32647459,908754.90988973
"MW-14-1988",1993-05-19,"930731","Cadmium","µg/L",1,NA,NA,"left.censored",4217612.3,910814.700000002
"MW-16-1988",1993-05-19,"930735","Cadmium","µg/L",1,NA,NA,"left.censored",4217592.7,909113.699999994
"MW-18-1988",1993-05-19,"930739","Cadmium","µg/L",1,NA,NA,"left.censored",4217912.6,910783.999999998
"MW-19-1988",1993-05-19,"930740","Cadmium","µg/L",1,NA,NA,"left.censored",4217612.7,910364.200000005
"MW-19A-1988",1993-05-19,"930741","Cadmium","µg/L",1,NA,NA,"left.censored",4217612.3,910354.099999997
"MW-20-1988",1993-05-19,"930738","Cadmium","µg/L",1,NA,NA,"left.censored",4217582.6,909533.999999998
"MW-21-1988",1993-05-19,"930736","Cadmium","µg/L",1,NA,NA,"left.censored",4218063,908984.000000007
"MW-22-1988",1993-05-19,"930737","Cadmium","µg/L",1,NA,NA,"left.censored",4218563.1,908764.299999998
"MW-7-1983",1993-05-19,"930732","Cadmium","µg/L",1,NA,NA,"left.censored",4217236.22271676,910903.762697616
"MW-9-1983",1993-05-19,"930733","Cadmium","µg/L",1,NA,NA,"left.censored",4217197.30279145,909779.024971267
"MW-11-1983",1993-05-19,"930734","Chromium","µg/L",5,NA,NA,"left.censored",4217171.32647459,908754.90988973
"MW-14-1988",1993-05-19,"930731","Chromium","µg/L",5,NA,NA,"left.censored",4217612.3,910814.700000002
"MW-16-1988",1993-05-19,"930735","Chromium","µg/L",5,NA,NA,"left.censored",4217592.7,909113.699999994
"MW-18-1988",1993-05-19,"930739","Chromium","µg/L",5,NA,NA,"left.censored",4217912.6,910783.999999998
"MW-19-1988",1993-05-19,"930740","Chromium","µg/L",5,NA,NA,"left.censored",4217612.7,910364.200000005
"MW-19A-1988",1993-05-19,"930741","Chromium","µg/L",5,NA,NA,"left.censored",4217612.3,910354.099999997
"MW-20-1988",1993-05-19,"930738","Chromium","µg/L",5,NA,NA,"left.censored",4217582.6,909533.999999998
"MW-21-1988",1993-05-19,"930736","Chromium","µg/L",5,NA,NA,"left.censored",4218063,908984.000000007
"MW-22-1988",1993-05-19,"930737","Chromium","µg/L",5,NA,NA,"left.censored",4218563.1,908764.299999998
"MW-7-1983",1993-05-19,"930732","Chromium","µg/L",5,NA,NA,"left.censored",4217236.22271676,910903.762697616
"MW-9-1983",1993-05-19,"930733","Chromium","µg/L",5,NA,NA,"left.censored",4217197.30279145,909779.024971267
"MW-11-1983",1993-05-19,"930734","ChemicalOxygenDemand","mg/L",10,NA,NA,"left.censored",4217171.32647459,908754.90988973
"MW-14-1988",1993-05-19,"930731","ChemicalOxygenDemand","mg/L",10,NA,NA,"left.censored",4217612.3,910814.700000002
"MW-16-1988",1993-05-19,"930735","ChemicalOxygenDemand","mg/L",10,NA,NA,"left.censored",4217592.7,909113.699999994
"MW-18-1988",1993-05-19,"930739","ChemicalOxygenDemand","mg/L",10,NA,NA,"left.censored",4217912.6,910783.999999998
"MW-19-1988",1993-05-19,"930740","ChemicalOxygenDemand","mg/L",10,NA,NA,"left.censored",4217612.7,910364.200000005
"MW-19A-1988",1993-05-19,"930741","ChemicalOxygenDemand","mg/L",10,NA,NA,"left.censored",4217612.3,910354.099999997
"MW-20-1988",1993-05-19,"930738","ChemicalOxygenDemand","mg/L",10,NA,NA,"left.censored",4217582.6,909533.999999998
"MW-21-1988",1993-05-19,"930736","ChemicalOxygenDemand","mg/L",10,NA,NA,"left.censored",4218063,908984.000000007
"MW-22-1988",1993-05-19,"930737","ChemicalOxygenDemand","mg/L",10,NA,NA,"left.censored",4218563.1,908764.299999998
"MW-7-1983",1993-05-19,"930732","ChemicalOxygenDemand","mg/L",10,NA,NA,"left.censored",4217236.22271676,910903.762697616
"MW-9-1983",1993-05-19,"930733","ChemicalOxygenDemand","mg/L",10,NA,NA,"left.censored",4217197.30279145,909779.024971267
"MW-11-1983",1993-05-19,"930734","Copper","µg/L",5,NA,NA,"left.censored",4217171.32647459,908754.90988973
"MW-14-1988",1993-05-19,"930731","Copper","µg/L",5,NA,NA,"left.censored",4217612.3,910814.700000002
"MW-16-1988",1993-05-19,"930735","Copper","µg/L",5,NA,NA,"left.censored",4217592.7,909113.699999994
"MW-18-1988",1993-05-19,"930739","Copper","µg/L",5,NA,NA,"left.censored",4217912.6,910783.999999998
"MW-19-1988",1993-05-19,"930740","Copper","µg/L",5,NA,NA,"left.censored",4217612.7,910364.200000005
"MW-19A-1988",1993-05-19,"930741","Copper","µg/L",5,NA,NA,"left.censored",4217612.3,910354.099999997
"MW-20-1988",1993-05-19,"930738","Copper","µg/L",5,NA,NA,"left.censored",4217582.6,909533.999999998
"MW-21-1988",1993-05-19,"930736","Copper","µg/L",5,NA,NA,"left.censored",4218063,908984.000000007
"MW-22-1988",1993-05-19,"930737","Copper","µg/L",5,NA,NA,"left.censored",4218563.1,908764.299999998
"MW-7-1983",1993-05-19,"930732","Copper","µg/L",5,NA,NA,"left.censored",4217236.22271676,910903.762697616
"MW-9-1983",1993-05-19,"930733","Copper","µg/L",5,NA,NA,"left.censored",4217197.30279145,909779.024971267
"MW-14-1988",1993-05-19,"930731","FecalColiform","Colonies per 100 mL",1,NA,NA,"left.censored",4217612.3,910814.700000002
"MW-18-1988",1993-05-19,"930739","FecalColiform","Colonies per 100 mL",1,NA,NA,"left.censored",4217912.6,910783.999999998
"MW-19-1988",1993-05-19,"930740","FecalColiform","Colonies per 100 mL",1,NA,NA,"left.censored",4217612.7,910364.200000005
"MW-20-1988",1993-05-19,"930738","FecalColiform","Colonies per 100 mL",1,NA,NA,"left.censored",4217582.6,909533.999999998
"MW-22-1988",1993-05-19,"930737","FecalColiform","Colonies per 100 mL",1,NA,NA,"left.censored",4218563.1,908764.299999998
"MW-11-1983",1993-05-19,"930734","Lead","µg/L",5,NA,NA,"left.censored",4217171.32647459,908754.90988973
"MW-14-1988",1993-05-19,"930731","Lead","µg/L",5,NA,NA,"left.censored",4217612.3,910814.700000002
"MW-16-1988",1993-05-19,"930735","Lead","µg/L",5,NA,NA,"left.censored",4217592.7,909113.699999994
"MW-18-1988",1993-05-19,"930739","Lead","µg/L",5,NA,NA,"left.censored",4217912.6,910783.999999998
"MW-19-1988",1993-05-19,"930740","Lead","µg/L",5,NA,NA,"left.censored",4217612.7,910364.200000005
"MW-19A-1988",1993-05-19,"930741","Lead","µg/L",5,NA,NA,"left.censored",4217612.3,910354.099999997
"MW-20-1988",1993-05-19,"930738","Lead","µg/L",5,NA,NA,"left.censored",4217582.6,909533.999999998
"MW-21-1988",1993-05-19,"930736","Lead","µg/L",5,NA,NA,"left.censored",4218063,908984.000000007
"MW-22-1988",1993-05-19,"930737","Lead","µg/L",5,NA,NA,"left.censored",4218563.1,908764.299999998
"MW-7-1983",1993-05-19,"930732","Lead","µg/L",5,NA,NA,"left.censored",4217236.22271676,910903.762697616
"MW-9-1983",1993-05-19,"930733","Lead","µg/L",5,NA,NA,"left.censored",4217197.30279145,909779.024971267
"MW-11-1983",1993-05-19,"930734","Nickel","µg/L",10,NA,NA,"left.censored",4217171.32647459,908754.90988973
"MW-14-1988",1993-05-19,"930731","Nickel","µg/L",10,NA,NA,"left.censored",4217612.3,910814.700000002
"MW-16-1988",1993-05-19,"930735","Nickel","µg/L",10,NA,NA,"left.censored",4217592.7,909113.699999994
"MW-18-1988",1993-05-19,"930739","Nickel","µg/L",10,NA,NA,"left.censored",4217912.6,910783.999999998
"MW-19-1988",1993-05-19,"930740","Nickel","µg/L",10,NA,NA,"left.censored",4217612.7,910364.200000005
"MW-19A-1988",1993-05-19,"930741","Nickel","µg/L",10,NA,NA,"left.censored",4217612.3,910354.099999997
"MW-20-1988",1993-05-19,"930738","Nickel","µg/L",10,NA,NA,"left.censored",4217582.6,909533.999999998
"MW-21-1988",1993-05-19,"930736","Nickel","µg/L",10,NA,NA,"left.censored",4218063,908984.000000007
"MW-22-1988",1993-05-19,"930737","Nickel","µg/L",10,NA,NA,"left.censored",4218563.1,908764.299999998
"MW-7-1983",1993-05-19,"930732","Nickel","µg/L",10,NA,NA,"left.censored",4217236.22271676,910903.762697616
"MW-9-1983",1993-05-19,"930733","Nickel","µg/L",10,NA,NA,"left.censored",4217197.30279145,909779.024971267
"MW-11-1983",1993-05-19,"930734","TotalOrganicCarbon","mg/L",2,NA,NA,"left.censored",4217171.32647459,908754.90988973
"MW-14-1988",1993-05-19,"930731","TotalOrganicCarbon","mg/L",2,NA,NA,"left.censored",4217612.3,910814.700000002
"MW-16-1988",1993-05-19,"930735","TotalOrganicCarbon","mg/L",2,NA,NA,"left.censored",4217592.7,909113.699999994
"MW-18-1988",1993-05-19,"930739","TotalOrganicCarbon","mg/L",2,NA,NA,"left.censored",4217912.6,910783.999999998
"MW-19-1988",1993-05-19,"930740","TotalOrganicCarbon","mg/L",2,NA,NA,"left.censored",4217612.7,910364.200000005
"MW-19A-1988",1993-05-19,"930741","TotalOrganicCarbon","mg/L",2,NA,NA,"left.censored",4217612.3,910354.099999997
"MW-20-1988",1993-05-19,"930738","TotalOrganicCarbon","mg/L",2,NA,NA,"left.censored",4217582.6,909533.999999998
"MW-21-1988",1993-05-19,"930736","TotalOrganicCarbon","mg/L",2,NA,NA,"left.censored",4218063,908984.000000007
"MW-22-1988",1993-05-19,"930737","TotalOrganicCarbon","mg/L",2,NA,NA,"left.censored",4218563.1,908764.299999998
"MW-9-1983",1993-05-19,"930733","TotalOrganicCarbon","mg/L",2,NA,NA,"left.censored",4217197.30279145,909779.024971267
"MW-14-1988",1993-05-19,"930731","TotalColiform","Colonies per 100 mL",1,NA,NA,"left.censored",4217612.3,910814.700000002
"MW-18-1988",1993-05-19,"930739","TotalColiform","Colonies per 100 mL",1,NA,NA,"left.censored",4217912.6,910783.999999998
"MW-20-1988",1993-05-19,"930738","TotalColiform","Colonies per 100 mL",1,NA,NA,"left.censored",4217582.6,909533.999999998
"MW-22-1988",1993-05-19,"930737","TotalColiform","Colonies per 100 mL",1,NA,NA,"left.censored",4218563.1,908764.299999998
"MW-11-1983",1993-05-19,"930734","Zinc","µg/L",10,NA,NA,"left.censored",4217171.32647459,908754.90988973
"MW-14-1988",1993-05-19,"930731","Zinc","µg/L",10,NA,NA,"left.censored",4217612.3,910814.700000002
"MW-16-1988",1993-05-19,"930735","Zinc","µg/L",10,NA,NA,"left.censored",4217592.7,909113.699999994
"MW-18-1988",1993-05-19,"930739","Zinc","µg/L",10,NA,NA,"left.censored",4217912.6,910783.999999998
"MW-19-1988",1993-05-19,"930740","Zinc","µg/L",10,NA,NA,"left.censored",4217612.7,910364.200000005
